loan_id,customer_id,loan_type,loan_amount,start_date,term_months,interest_rate,status
LOAN414275,CUST040390,Home,1165059,3/7/2025,60,7.5,Active
LOAN414276,CUST039402,Personal,236533,5/15/2025,24,12,Active
LOAN414277,CUST041712,Home,743511,6/4/2025,60,7.5,Active
LOAN414278,CUST002282,Personal,201048,3/19/2025,24,12,Active
LOAN414279,CUST018342,Home,4122956,6/17/2025,60,7.5,Active
LOAN414280,CUST045262,Home,4307888,10/4/2025,60,7.5,Active
LOAN414281,CUST009661,Car,1104634,11/24/2025,36,9.5,Active
LOAN414282,CUST013844,Car,1367543,7/28/2025,36,9.5,Active
LOAN414283,CUST031406,Personal,380716,1/15/2025,24,12,Active
LOAN414284,CUST022045,Home,4180258,7/11/2025,60,7.5,Active
LOAN414285,CUST006345,Personal,461597,8/15/2025,24,12,Active
LOAN414286,CUST036588,Car,1311788,7/16/2025,36,9.5,Active
LOAN414287,CUST024797,Car,804757,10/22/2025,36,9.5,Active
LOAN414288,CUST001936,Personal,284014,5/15/2025,24,12,Active
LOAN414289,CUST044556,Home,1593237,11/1/2025,60,7.5,Active
LOAN414290,CUST024081,Home,620685,4/19/2025,60,7.5,Active
LOAN414291,CUST011261,Personal,76340,4/12/2025,24,12,Active
LOAN414292,CUST028026,Personal,321063,7/31/2025,24,12,Active
LOAN414293,CUST021493,Car,833117,4/26/2025,36,9.5,Active
LOAN414294,CUST030333,Home,712043,11/6/2025,60,7.5,Active
LOAN414295,CUST001723,Car,612853,1/30/2025,36,9.5,Active
LOAN414296,CUST037735,Car,586978,10/3/2025,36,9.5,Active
LOAN414297,CUST002387,Home,4933651,9/11/2025,60,7.5,Active
LOAN414298,CUST016286,Personal,182903,2/10/2025,24,12,Active
LOAN414299,CUST011769,Car,682143,3/27/2025,36,9.5,Active
LOAN414300,CUST013187,Personal,473182,7/12/2025,24,12,Active
LOAN414301,CUST033732,Car,758579,9/26/2025,36,9.5,Active
LOAN414302,CUST027603,Car,500425,5/2/2025,36,9.5,Active
LOAN414303,CUST014786,Personal,88835,9/2/2025,24,12,Active
LOAN414304,CUST034285,Home,2564224,6/8/2025,60,7.5,Active
LOAN414305,CUST043095,Home,2975837,10/24/2025,60,7.5,Active
LOAN414306,CUST038495,Home,3900318,9/24/2025,60,7.5,Active
LOAN414307,CUST007185,Home,3201134,8/14/2025,60,7.5,Active
LOAN414308,CUST026133,Home,1776618,4/9/2025,60,7.5,Active
LOAN414309,CUST027883,Car,1038552,8/31/2025,36,9.5,Active
LOAN414310,CUST044286,Personal,265582,4/12/2025,24,12,Active
LOAN414311,CUST009758,Home,1638696,9/26/2025,60,7.5,Closed
LOAN414312,CUST024928,Home,691323,11/12/2025,60,7.5,Active
LOAN414313,CUST019839,Car,515762,3/12/2025,36,9.5,Active
LOAN414314,CUST024914,Home,2018622,10/2/2025,60,7.5,Active
LOAN414315,CUST001954,Personal,216775,1/24/2025,24,12,Active
LOAN414316,CUST045482,Home,1254285,5/22/2025,60,7.5,Active
LOAN414317,CUST035534,Home,2449684,3/1/2025,60,7.5,Active
LOAN414318,CUST042624,Home,4204159,6/3/2025,60,7.5,Active
LOAN414319,CUST022593,Home,699324,11/7/2025,60,7.5,Active
LOAN414320,CUST019117,Car,1095898,8/2/2025,36,9.5,Active
LOAN414321,CUST035673,Home,2259353,12/8/2025,60,7.5,Active
LOAN414322,CUST029723,Car,982253,3/21/2025,36,9.5,Active
LOAN414323,CUST021384,Home,3058219,10/9/2025,60,7.5,Active
LOAN414324,CUST032858,Home,2692991,5/28/2025,60,7.5,Active
LOAN414325,CUST017647,Home,1361888,8/12/2025,60,7.5,Active
LOAN414326,CUST016505,Car,661442,4/8/2025,36,9.5,Active
LOAN414327,CUST010516,Personal,176551,3/15/2025,24,12,Active
LOAN414328,CUST039531,Car,1357923,10/8/2025,36,9.5,Active
LOAN414329,CUST006422,Car,823614,3/1/2025,36,9.5,Active
LOAN414330,CUST045135,Car,742356,7/30/2025,36,9.5,Active
LOAN414331,CUST044515,Personal,328811,8/3/2025,24,12,Active
LOAN414332,CUST023707,Personal,208723,10/11/2025,24,12,Active
LOAN414333,CUST038616,Home,4877874,1/15/2025,60,7.5,Active
LOAN414334,CUST012660,Car,1049814,8/8/2025,36,9.5,Active
LOAN414335,CUST049614,Car,330552,1/29/2025,36,9.5,Active
LOAN414336,CUST000230,Car,816833,10/14/2025,36,9.5,Active
LOAN414337,CUST003393,Personal,143734,8/25/2025,24,12,Active
LOAN414338,CUST035159,Home,4372525,9/2/2025,60,7.5,Active
LOAN414339,CUST030934,Home,3233952,5/10/2025,60,7.5,Active
LOAN414340,CUST040504,Personal,121938,11/10/2025,24,12,Active
LOAN414341,CUST011669,Car,1490435,12/4/2025,36,9.5,Active
LOAN414342,CUST025474,Home,3585156,12/13/2025,60,7.5,Active
LOAN414343,CUST006936,Car,1190786,1/21/2025,36,9.5,Active
LOAN414344,CUST016682,Home,781995,9/16/2025,60,7.5,Active
LOAN414345,CUST012064,Home,2559040,12/9/2025,60,7.5,Active
LOAN414346,CUST029011,Car,984483,2/25/2025,36,9.5,Active
LOAN414347,CUST005796,Home,3785662,8/21/2025,60,7.5,Active
LOAN414348,CUST025420,Home,1141927,6/20/2025,60,7.5,Active
LOAN414349,CUST007994,Car,735756,6/20/2025,36,9.5,Active
LOAN414350,CUST015604,Personal,268793,9/5/2025,24,12,Active
LOAN414351,CUST007626,Personal,219142,7/11/2025,24,12,Active
LOAN414352,CUST000968,Car,710881,10/23/2025,36,9.5,Active
LOAN414353,CUST005371,Personal,209404,4/16/2025,24,12,Active
LOAN414354,CUST030615,Home,4844047,4/20/2025,60,7.5,Active
LOAN414355,CUST029809,Home,3881903,6/29/2025,60,7.5,Active
LOAN414356,CUST002022,Car,744643,7/13/2025,36,9.5,Active
LOAN414357,CUST034470,Personal,216247,4/13/2025,24,12,Active
LOAN414358,CUST015100,Car,1269988,11/20/2025,36,9.5,Active
LOAN414359,CUST030077,Car,1458134,2/7/2025,36,9.5,Active
LOAN414360,CUST007988,Personal,495710,10/12/2025,24,12,Active
LOAN414361,CUST042723,Personal,102667,11/23/2025,24,12,Active
LOAN414362,CUST013137,Car,1475073,4/14/2025,36,9.5,Active
LOAN414363,CUST043445,Car,994951,7/18/2025,36,9.5,Active
LOAN414364,CUST038073,Car,978367,10/11/2025,36,9.5,Active
LOAN414365,CUST047388,Personal,441014,6/7/2025,24,12,Active
LOAN414366,CUST044221,Home,4038334,6/19/2025,60,7.5,Active
LOAN414367,CUST024629,Home,1955304,4/13/2025,60,7.5,Active
LOAN414368,CUST010998,Personal,66157,2/26/2025,24,12,Active
LOAN414369,CUST018403,Home,4842615,10/20/2025,60,7.5,Closed
LOAN414370,CUST030010,Car,1486603,6/25/2025,36,9.5,Active
LOAN414371,CUST037123,Personal,100125,6/8/2025,24,12,Active
LOAN414372,CUST044002,Car,688123,7/4/2025,36,9.5,Active
LOAN414373,CUST032044,Personal,323368,7/10/2025,24,12,Active
LOAN414374,CUST027648,Home,2522137,7/30/2025,60,7.5,Active
LOAN414375,CUST013813,Car,330572,9/28/2025,36,9.5,Active
LOAN414376,CUST047291,Home,3617033,6/7/2025,60,7.5,Active
LOAN414377,CUST045452,Personal,257106,1/14/2025,24,12,Active
LOAN414378,CUST036383,Personal,358388,5/6/2025,24,12,Active
LOAN414379,CUST011636,Home,2559416,10/3/2025,60,7.5,Active
LOAN414380,CUST004126,Car,393584,11/26/2025,36,9.5,Active
LOAN414381,CUST040588,Car,997809,11/8/2025,36,9.5,Active
LOAN414382,CUST010279,Car,1057891,4/9/2025,36,9.5,Active
LOAN414383,CUST044643,Car,670599,11/26/2025,36,9.5,Active
LOAN414384,CUST037334,Car,499353,9/7/2025,36,9.5,Active
LOAN414385,CUST023697,Car,909873,1/13/2025,36,9.5,Active
LOAN414386,CUST027437,Car,569789,1/23/2025,36,9.5,Active
LOAN414387,CUST005569,Car,595872,11/14/2025,36,9.5,Active
LOAN414388,CUST000170,Personal,401890,8/21/2025,24,12,Active
LOAN414389,CUST043010,Car,1411815,1/23/2025,36,9.5,Active
LOAN414390,CUST035314,Car,1401540,9/26/2025,36,9.5,Active
LOAN414391,CUST025979,Personal,440280,11/4/2025,24,12,Closed
LOAN414392,CUST043204,Car,743612,6/19/2025,36,9.5,Active
LOAN414393,CUST003046,Home,3284263,11/14/2025,60,7.5,Active
LOAN414394,CUST012531,Home,1897323,6/11/2025,60,7.5,Active
LOAN414395,CUST028971,Home,4847074,6/29/2025,60,7.5,Active
LOAN414396,CUST049180,Personal,66938,3/30/2025,24,12,Active
LOAN414397,CUST008649,Personal,376193,3/31/2025,24,12,Active
LOAN414398,CUST009810,Home,2737916,6/27/2025,60,7.5,Active
LOAN414399,CUST046448,Car,475145,2/2/2025,36,9.5,Active
LOAN414400,CUST044620,Home,1959115,6/30/2025,60,7.5,Active
LOAN414401,CUST015674,Car,618104,11/3/2025,36,9.5,Active
LOAN414402,CUST006606,Personal,347994,8/21/2025,24,12,Closed
LOAN414403,CUST005044,Car,751019,7/16/2025,36,9.5,Active
LOAN414404,CUST040391,Home,3434657,2/16/2025,60,7.5,Active
LOAN414405,CUST048097,Car,1386099,11/1/2025,36,9.5,Active
LOAN414406,CUST045421,Personal,491498,4/25/2025,24,12,Active
LOAN414407,CUST030955,Personal,239551,10/16/2025,24,12,Active
LOAN414408,CUST023400,Car,488743,8/10/2025,36,9.5,Active
LOAN414409,CUST013254,Personal,356584,8/2/2025,24,12,Active
LOAN414410,CUST032793,Home,3920061,6/27/2025,60,7.5,Active
LOAN414411,CUST034089,Personal,173908,7/7/2025,24,12,Active
LOAN414412,CUST018107,Personal,287261,10/16/2025,24,12,Active
LOAN414413,CUST007903,Car,870170,11/13/2025,36,9.5,Active
LOAN414414,CUST024499,Car,565317,10/3/2025,36,9.5,Active
LOAN414415,CUST006267,Car,385430,5/22/2025,36,9.5,Active
LOAN414416,CUST009674,Home,2794107,8/22/2025,60,7.5,Active
LOAN414417,CUST007841,Car,714198,2/16/2025,36,9.5,Active
LOAN414418,CUST042685,Personal,142434,4/1/2025,24,12,Active
LOAN414419,CUST006486,Personal,334920,6/10/2025,24,12,Active
LOAN414420,CUST020189,Personal,276610,9/16/2025,24,12,Active
LOAN414421,CUST022933,Personal,385816,9/8/2025,24,12,Active
LOAN414422,CUST004260,Car,446529,5/12/2025,36,9.5,Active
LOAN414423,CUST008698,Personal,238093,2/17/2025,24,12,Active
LOAN414424,CUST005653,Home,2449081,7/17/2025,60,7.5,Active
LOAN414425,CUST027563,Home,1337248,10/16/2025,60,7.5,Active
LOAN414426,CUST023204,Car,1471668,5/3/2025,36,9.5,Active
LOAN414427,CUST003962,Car,1052196,5/14/2025,36,9.5,Active
LOAN414428,CUST044194,Home,4763427,11/16/2025,60,7.5,Active
LOAN414429,CUST043790,Car,536008,2/8/2025,36,9.5,Active
LOAN414430,CUST034215,Personal,151371,1/21/2025,24,12,Active
LOAN414431,CUST029395,Personal,81283,4/5/2025,24,12,Active
LOAN414432,CUST015291,Home,3742181,4/24/2025,60,7.5,Active
LOAN414433,CUST010737,Car,1486853,9/26/2025,36,9.5,Active
LOAN414434,CUST021512,Home,3209152,10/5/2025,60,7.5,Active
LOAN414435,CUST040889,Car,741721,6/17/2025,36,9.5,Active
LOAN414436,CUST025760,Home,2968377,12/11/2025,60,7.5,Active
LOAN414437,CUST019165,Car,1289745,3/10/2025,36,9.5,Active
LOAN414438,CUST024551,Car,700638,4/2/2025,36,9.5,Active
LOAN414439,CUST005223,Home,4153985,5/18/2025,60,7.5,Active
LOAN414440,CUST020650,Home,2648819,3/6/2025,60,7.5,Active
LOAN414441,CUST024551,Home,2581465,4/9/2025,60,7.5,Active
LOAN414442,CUST031912,Personal,236760,7/15/2025,24,12,Active
LOAN414443,CUST009895,Personal,232611,9/10/2025,24,12,Active
LOAN414444,CUST026290,Home,4468717,12/13/2025,60,7.5,Active
LOAN414445,CUST025509,Car,1464427,8/27/2025,36,9.5,Active
LOAN414446,CUST015666,Car,1451205,1/27/2025,36,9.5,Active
LOAN414447,CUST025779,Car,754443,3/26/2025,36,9.5,Active
LOAN414448,CUST008296,Car,694781,4/8/2025,36,9.5,Active
LOAN414449,CUST006943,Personal,341184,8/8/2025,24,12,Active
LOAN414450,CUST001190,Car,595994,12/7/2025,36,9.5,Active
LOAN414451,CUST008524,Car,1109078,10/19/2025,36,9.5,Active
LOAN414452,CUST039507,Personal,457180,7/3/2025,24,12,Active
LOAN414453,CUST048899,Car,1271412,6/7/2025,36,9.5,Active
LOAN414454,CUST011548,Personal,245129,9/1/2025,24,12,Active
LOAN414455,CUST039521,Personal,314905,7/27/2025,24,12,Active
LOAN414456,CUST011544,Car,505031,8/10/2025,36,9.5,Active
LOAN414457,CUST042808,Personal,360414,9/3/2025,24,12,Active
LOAN414458,CUST021334,Car,317346,6/7/2025,36,9.5,Active
LOAN414459,CUST036213,Personal,269778,12/6/2025,24,12,Active
LOAN414460,CUST038968,Car,1189689,9/16/2025,36,9.5,Active
LOAN414461,CUST036495,Car,338985,5/24/2025,36,9.5,Active
LOAN414462,CUST002193,Car,1491672,4/5/2025,36,9.5,Active
LOAN414463,CUST004533,Car,1263704,8/22/2025,36,9.5,Active
LOAN414464,CUST046864,Personal,186123,4/8/2025,24,12,Closed
LOAN414465,CUST048169,Home,2891319,2/23/2025,60,7.5,Active
LOAN414466,CUST041075,Personal,267385,5/23/2025,24,12,Active
LOAN414467,CUST013349,Car,1487590,6/7/2025,36,9.5,Active
LOAN414468,CUST001075,Home,4194629,2/25/2025,60,7.5,Active
LOAN414469,CUST047455,Personal,338855,7/6/2025,24,12,Active
LOAN414470,CUST012767,Car,1020935,10/29/2025,36,9.5,Active
LOAN414471,CUST041929,Personal,487232,10/10/2025,24,12,Active
LOAN414472,CUST035283,Home,2647493,8/22/2025,60,7.5,Active
LOAN414473,CUST048437,Car,757842,10/5/2025,36,9.5,Closed
LOAN414474,CUST040210,Car,569222,7/30/2025,36,9.5,Active
LOAN414475,CUST036647,Home,2945010,3/30/2025,60,7.5,Active
LOAN414476,CUST000689,Home,2138060,11/29/2025,60,7.5,Active
LOAN414477,CUST045706,Home,4787348,2/26/2025,60,7.5,Active
LOAN414478,CUST029692,Home,520567,10/21/2025,60,7.5,Active
LOAN414479,CUST012406,Home,1354666,8/20/2025,60,7.5,Active
LOAN414480,CUST012092,Home,3048876,2/15/2025,60,7.5,Active
LOAN414481,CUST049408,Personal,350449,10/1/2025,24,12,Active
LOAN414482,CUST023133,Personal,487242,5/2/2025,24,12,Active
LOAN414483,CUST047623,Home,3478990,5/18/2025,60,7.5,Active
LOAN414484,CUST038891,Car,1113268,8/30/2025,36,9.5,Active
LOAN414485,CUST039444,Car,937078,9/20/2025,36,9.5,Active
LOAN414486,CUST016360,Home,2222796,7/22/2025,60,7.5,Active
LOAN414487,CUST048948,Personal,354172,2/28/2025,24,12,Active
LOAN414488,CUST040682,Home,2840531,6/9/2025,60,7.5,Closed
LOAN414489,CUST012112,Car,513031,10/29/2025,36,9.5,Active
LOAN414490,CUST000531,Personal,197702,9/1/2025,24,12,Active
LOAN414491,CUST003415,Car,1347632,4/5/2025,36,9.5,Active
LOAN414492,CUST024973,Home,2023457,3/16/2025,60,7.5,Active
LOAN414493,CUST034742,Car,536426,5/14/2025,36,9.5,Active
LOAN414494,CUST043674,Home,4728097,1/20/2025,60,7.5,Active
LOAN414495,CUST041196,Personal,332075,9/29/2025,24,12,Active
LOAN414496,CUST008831,Car,381261,4/15/2025,36,9.5,Active
LOAN414497,CUST005159,Home,4479840,4/10/2025,60,7.5,Active
LOAN414498,CUST040690,Personal,52431,6/10/2025,24,12,Active
LOAN414499,CUST001705,Home,4700173,4/19/2025,60,7.5,Active
LOAN414500,CUST047224,Personal,353144,3/15/2025,24,12,Active
LOAN414501,CUST033170,Personal,64482,11/1/2025,24,12,Active
LOAN414502,CUST023103,Car,952199,5/8/2025,36,9.5,Active
LOAN414503,CUST029493,Personal,96135,4/8/2025,24,12,Active
LOAN414504,CUST048260,Personal,425189,10/7/2025,24,12,Active
LOAN414505,CUST020714,Home,2072062,4/8/2025,60,7.5,Active
LOAN414506,CUST034350,Personal,257991,11/3/2025,24,12,Active
LOAN414507,CUST024003,Home,4461726,12/10/2025,60,7.5,Active
LOAN414508,CUST029585,Home,848210,4/27/2025,60,7.5,Active
LOAN414509,CUST015776,Car,1422239,11/16/2025,36,9.5,Active
LOAN414510,CUST042452,Car,818133,9/23/2025,36,9.5,Active
LOAN414511,CUST029100,Home,3238278,4/12/2025,60,7.5,Active
LOAN414512,CUST030776,Car,1213433,7/19/2025,36,9.5,Active
LOAN414513,CUST002724,Personal,273976,11/6/2025,24,12,Active
LOAN414514,CUST029561,Car,1363802,10/2/2025,36,9.5,Active
LOAN414515,CUST024056,Personal,210095,11/8/2025,24,12,Active
LOAN414516,CUST033740,Car,786304,10/17/2025,36,9.5,Active
LOAN414517,CUST018348,Personal,488547,6/6/2025,24,12,Closed
LOAN414518,CUST017037,Personal,64872,9/30/2025,24,12,Active
LOAN414519,CUST017606,Home,4146994,1/30/2025,60,7.5,Active
LOAN414520,CUST006833,Personal,381710,2/12/2025,24,12,Active
LOAN414521,CUST048541,Car,321049,9/29/2025,36,9.5,Active
LOAN414522,CUST005482,Personal,384577,5/11/2025,24,12,Active
LOAN414523,CUST000630,Home,4980029,2/5/2025,60,7.5,Active
LOAN414524,CUST028719,Car,740447,10/8/2025,36,9.5,Active
LOAN414525,CUST015308,Car,512736,9/13/2025,36,9.5,Active
LOAN414526,CUST031467,Car,1490093,7/8/2025,36,9.5,Active
LOAN414527,CUST031024,Car,1209556,2/8/2025,36,9.5,Active
LOAN414528,CUST014813,Home,4454358,1/31/2025,60,7.5,Active
LOAN414529,CUST007572,Home,2613614,11/1/2025,60,7.5,Active
LOAN414530,CUST016564,Personal,462664,9/21/2025,24,12,Active
LOAN414531,CUST006430,Personal,348910,4/16/2025,24,12,Active
LOAN414532,CUST012571,Home,3972897,4/30/2025,60,7.5,Active
LOAN414533,CUST042141,Home,1516737,9/20/2025,60,7.5,Active
LOAN414534,CUST009726,Home,1120534,7/27/2025,60,7.5,Active
LOAN414535,CUST026600,Home,2446921,11/24/2025,60,7.5,Active
LOAN414536,CUST001866,Home,4194510,4/30/2025,60,7.5,Closed
LOAN414537,CUST013078,Personal,144226,8/15/2025,24,12,Active
LOAN414538,CUST001078,Car,304250,7/25/2025,36,9.5,Active
LOAN414539,CUST007417,Personal,98891,9/28/2025,24,12,Active
LOAN414540,CUST033198,Home,1691254,1/25/2025,60,7.5,Active
LOAN414541,CUST048738,Car,485362,12/11/2025,36,9.5,Active
LOAN414542,CUST013741,Personal,444161,8/17/2025,24,12,Active
LOAN414543,CUST032823,Home,3114416,4/9/2025,60,7.5,Closed
LOAN414544,CUST009621,Home,4775565,4/1/2025,60,7.5,Active
LOAN414545,CUST045774,Personal,244907,11/15/2025,24,12,Active
LOAN414546,CUST010411,Car,1437012,6/18/2025,36,9.5,Active
LOAN414547,CUST019268,Car,556956,6/19/2025,36,9.5,Active
LOAN414548,CUST017892,Personal,380941,2/11/2025,24,12,Active
LOAN414549,CUST038522,Home,2226575,2/21/2025,60,7.5,Active
LOAN414550,CUST033155,Personal,55128,1/15/2025,24,12,Active
LOAN414551,CUST019657,Car,678189,4/4/2025,36,9.5,Active
LOAN414552,CUST040581,Home,3832589,11/21/2025,60,7.5,Active
LOAN414553,CUST040343,Car,1450676,7/16/2025,36,9.5,Active
LOAN414554,CUST028092,Personal,206478,8/14/2025,24,12,Active
LOAN414555,CUST010254,Personal,175634,12/11/2025,24,12,Active
LOAN414556,CUST033677,Car,990594,4/3/2025,36,9.5,Active
LOAN414557,CUST010764,Home,1628715,4/15/2025,60,7.5,Active
LOAN414558,CUST041467,Personal,475813,7/29/2025,24,12,Active
LOAN414559,CUST034497,Car,696362,3/29/2025,36,9.5,Active
LOAN414560,CUST033540,Home,2517574,5/31/2025,60,7.5,Active
LOAN414561,CUST008512,Car,1247330,7/18/2025,36,9.5,Active
LOAN414562,CUST009989,Car,1036582,1/16/2025,36,9.5,Active
LOAN414563,CUST022279,Personal,166283,9/1/2025,24,12,Active
LOAN414564,CUST013000,Home,2689190,10/1/2025,60,7.5,Active
LOAN414565,CUST035950,Personal,308501,9/6/2025,24,12,Active
LOAN414566,CUST006264,Car,881310,12/9/2025,36,9.5,Active
LOAN414567,CUST011864,Car,1089807,3/29/2025,36,9.5,Active
LOAN414568,CUST038825,Home,1554799,10/22/2025,60,7.5,Active
LOAN414569,CUST014808,Car,973669,4/14/2025,36,9.5,Active
LOAN414570,CUST039620,Home,2871125,4/19/2025,60,7.5,Active
LOAN414571,CUST024351,Car,1494245,9/19/2025,36,9.5,Active
LOAN414572,CUST041857,Car,1123615,6/17/2025,36,9.5,Active
LOAN414573,CUST006595,Personal,402303,1/31/2025,24,12,Active
LOAN414574,CUST003728,Home,548885,10/25/2025,60,7.5,Active
LOAN414575,CUST027329,Car,784154,6/9/2025,36,9.5,Active
LOAN414576,CUST046691,Home,3310387,3/17/2025,60,7.5,Active
LOAN414577,CUST003651,Home,1560972,11/7/2025,60,7.5,Active
LOAN414578,CUST005021,Car,551807,2/15/2025,36,9.5,Active
LOAN414579,CUST025224,Personal,307925,11/19/2025,24,12,Active
LOAN414580,CUST019915,Home,4983973,8/12/2025,60,7.5,Active
LOAN414581,CUST018377,Personal,296338,7/31/2025,24,12,Active
LOAN414582,CUST000105,Personal,495442,7/14/2025,24,12,Active
LOAN414583,CUST028703,Home,2173335,3/29/2025,60,7.5,Active
LOAN414584,CUST034693,Personal,191085,3/22/2025,24,12,Active
LOAN414585,CUST038880,Personal,471477,4/20/2025,24,12,Active
LOAN414586,CUST016128,Personal,82720,2/16/2025,24,12,Active
LOAN414587,CUST034495,Personal,331692,8/7/2025,24,12,Active
LOAN414588,CUST014706,Home,3730054,3/18/2025,60,7.5,Active
LOAN414589,CUST048986,Personal,279922,3/7/2025,24,12,Active
LOAN414590,CUST025354,Personal,453101,10/14/2025,24,12,Active
LOAN414591,CUST039966,Personal,231378,11/8/2025,24,12,Active
LOAN414592,CUST012348,Home,682628,5/20/2025,60,7.5,Active
LOAN414593,CUST029388,Home,1859234,1/27/2025,60,7.5,Active
LOAN414594,CUST044106,Car,1205031,8/14/2025,36,9.5,Closed
LOAN414595,CUST023888,Home,4809522,3/14/2025,60,7.5,Active
LOAN414596,CUST044467,Personal,202134,3/14/2025,24,12,Active
LOAN414597,CUST014559,Car,683972,7/14/2025,36,9.5,Active
LOAN414598,CUST026642,Home,1702650,1/27/2025,60,7.5,Active
LOAN414599,CUST045978,Personal,219281,6/8/2025,24,12,Active
LOAN414600,CUST003911,Car,603993,5/11/2025,36,9.5,Active
LOAN414601,CUST026960,Car,1003674,1/21/2025,36,9.5,Active
LOAN414602,CUST026568,Personal,198711,4/29/2025,24,12,Active
LOAN414603,CUST002998,Home,3702206,9/19/2025,60,7.5,Active
LOAN414604,CUST036682,Car,846687,1/24/2025,36,9.5,Active
LOAN414605,CUST046092,Home,4216351,9/3/2025,60,7.5,Active
LOAN414606,CUST001909,Car,383601,3/20/2025,36,9.5,Active
LOAN414607,CUST028449,Personal,316436,1/17/2025,24,12,Active
LOAN414608,CUST022583,Home,3874668,11/8/2025,60,7.5,Active
LOAN414609,CUST044971,Personal,198799,12/14/2025,24,12,Active
LOAN414610,CUST045149,Personal,311915,8/31/2025,24,12,Active
LOAN414611,CUST036254,Home,1194738,1/23/2025,60,7.5,Active
LOAN414612,CUST021912,Personal,482056,10/9/2025,24,12,Active
LOAN414613,CUST040706,Car,678161,11/13/2025,36,9.5,Active
LOAN414614,CUST026176,Car,348169,8/19/2025,36,9.5,Active
LOAN414615,CUST036196,Personal,256062,10/3/2025,24,12,Active
LOAN414616,CUST001977,Personal,414352,6/22/2025,24,12,Active
LOAN414617,CUST009070,Home,3801135,2/20/2025,60,7.5,Active
LOAN414618,CUST044360,Home,3248106,10/7/2025,60,7.5,Active
LOAN414619,CUST040341,Car,816353,9/30/2025,36,9.5,Active
LOAN414620,CUST034975,Car,613266,12/8/2025,36,9.5,Active
LOAN414621,CUST005149,Car,626556,11/1/2025,36,9.5,Active
LOAN414622,CUST045807,Home,3150507,6/10/2025,60,7.5,Active
LOAN414623,CUST035186,Car,354789,6/4/2025,36,9.5,Active
LOAN414624,CUST013154,Home,3934951,2/1/2025,60,7.5,Active
LOAN414625,CUST013480,Personal,268748,3/19/2025,24,12,Active
LOAN414626,CUST023171,Home,991530,5/5/2025,60,7.5,Active
LOAN414627,CUST013867,Home,2270829,11/5/2025,60,7.5,Active
LOAN414628,CUST008044,Home,4447271,7/31/2025,60,7.5,Active
