cc_id,customer_id,card_type,limit,usage_last_month,status
CC513896,CUST030262,Classic,50000,5385,Active
CC513897,CUST032134,Gold,100000,72239,Active
CC513898,CUST028224,Gold,100000,70380,Active
CC513899,CUST004524,Gold,100000,90863,Active
CC513900,CUST043142,Gold,100000,11508,Active
CC513901,CUST015965,Gold,100000,83092,Active
CC513902,CUST044762,Gold,100000,40998,Active
CC513903,CUST040214,Platinum,200000,123713,Active
CC513904,CUST005278,Classic,50000,9038,Active
CC513905,CUST043378,Gold,100000,18315,Active
CC513906,CUST012666,Classic,50000,2622,Active
CC513907,CUST011174,Gold,100000,49535,Active
CC513908,CUST005008,Gold,100000,99055,Active
CC513909,CUST005768,Classic,50000,41139,Active
CC513910,CUST023797,Gold,100000,26817,Active
CC513911,CUST019715,Classic,50000,3235,Active
CC513912,CUST027348,Classic,50000,47477,Active
CC513913,CUST026801,Platinum,200000,162740,Active
CC513914,CUST019856,Platinum,200000,188657,Active
CC513915,CUST020438,Classic,50000,32561,Active
CC513916,CUST046416,Classic,50000,31523,Active
CC513917,CUST003063,Classic,50000,14330,Active
CC513918,CUST020503,Platinum,200000,195087,Active
CC513919,CUST031724,Platinum,200000,117993,Active
CC513920,CUST023615,Platinum,200000,194006,Active
CC513921,CUST047978,Classic,50000,48597,Active
CC513922,CUST039620,Gold,100000,46931,Active
CC513923,CUST025476,Classic,50000,16040,Active
CC513924,CUST020967,Platinum,200000,113974,Active
CC513925,CUST007547,Gold,100000,22755,Active
CC513926,CUST024543,Classic,50000,45868,Active
CC513927,CUST044783,Gold,100000,18289,Active
CC513928,CUST040276,Classic,50000,42887,Active
CC513929,CUST019665,Classic,50000,369,Active
CC513930,CUST011363,Platinum,200000,91607,Active
CC513931,CUST040579,Platinum,200000,186156,Active
CC513932,CUST026519,Classic,50000,39788,Active
CC513933,CUST030984,Platinum,200000,87491,Active
CC513934,CUST049203,Gold,100000,87532,Active
CC513935,CUST023951,Classic,50000,23914,Active
CC513936,CUST028272,Classic,50000,14205,Active
CC513937,CUST016601,Platinum,200000,133364,Active
CC513938,CUST007747,Gold,100000,60544,Active
CC513939,CUST000262,Classic,50000,7186,Active
CC513940,CUST038817,Platinum,200000,80299,Active
CC513941,CUST018214,Platinum,200000,88476,Active
CC513942,CUST045258,Classic,50000,32546,Active
CC513943,CUST034958,Platinum,200000,143514,Active
CC513944,CUST049124,Gold,100000,14919,Active
CC513945,CUST025804,Platinum,200000,84203,Active
CC513946,CUST028795,Gold,100000,96680,Active
CC513947,CUST048595,Platinum,200000,483,Active
CC513948,CUST027862,Classic,50000,20970,Active
CC513949,CUST026398,Classic,50000,28824,Active
CC513950,CUST014427,Platinum,200000,116088,Active
CC513951,CUST000402,Classic,50000,4306,Active
CC513952,CUST004235,Classic,50000,24863,Active
CC513953,CUST031000,Classic,50000,9243,Active
CC513954,CUST012867,Classic,50000,21673,Active
CC513955,CUST045529,Gold,100000,50011,Active
CC513956,CUST016595,Classic,50000,26159,Active
CC513957,CUST017415,Gold,100000,77938,Active
CC513958,CUST035110,Gold,100000,69364,Active
CC513959,CUST041017,Platinum,200000,117541,Active
CC513960,CUST003470,Platinum,200000,198255,Active
CC513961,CUST042327,Platinum,200000,30800,Active
CC513962,CUST033462,Gold,100000,7437,Blocked
CC513963,CUST029477,Classic,50000,43091,Active
CC513964,CUST003968,Gold,100000,54140,Active
CC513965,CUST030777,Classic,50000,48248,Active
CC513966,CUST025605,Classic,50000,26018,Active
CC513967,CUST047504,Gold,100000,86626,Active
CC513968,CUST001350,Classic,50000,654,Active
CC513969,CUST044929,Gold,100000,73019,Active
CC513970,CUST013273,Gold,100000,47142,Active
CC513971,CUST037900,Platinum,200000,14335,Active
CC513972,CUST036957,Platinum,200000,194684,Active
CC513973,CUST016939,Platinum,200000,11826,Active
CC513974,CUST032499,Platinum,200000,159836,Active
CC513975,CUST040945,Platinum,200000,127043,Active
CC513976,CUST041671,Gold,100000,70554,Active
CC513977,CUST002588,Platinum,200000,151686,Active
CC513978,CUST049457,Classic,50000,21366,Blocked
CC513979,CUST000168,Gold,100000,43164,Active
CC513980,CUST028612,Gold,100000,94924,Active
CC513981,CUST023410,Gold,100000,5435,Active
CC513982,CUST044424,Classic,50000,29589,Active
CC513983,CUST042295,Gold,100000,62442,Active
CC513984,CUST013863,Platinum,200000,104609,Active
CC513985,CUST015019,Gold,100000,54817,Active
CC513986,CUST006563,Gold,100000,67500,Active
CC513987,CUST029445,Classic,50000,9335,Active
CC513988,CUST031690,Gold,100000,32472,Active
CC513989,CUST038516,Platinum,200000,135664,Active
CC513990,CUST043888,Platinum,200000,111437,Active
CC513991,CUST033972,Platinum,200000,40967,Active
CC513992,CUST036921,Gold,100000,10667,Active
CC513993,CUST039965,Platinum,200000,80305,Active
CC513994,CUST046050,Gold,100000,46751,Active
CC513995,CUST002858,Classic,50000,25081,Active
CC513996,CUST039958,Platinum,200000,170697,Active
CC513997,CUST010232,Classic,50000,26238,Active
CC513998,CUST022354,Classic,50000,19474,Active
CC513999,CUST009048,Platinum,200000,20241,Active
CC514000,CUST049221,Platinum,200000,110137,Active
CC514001,CUST003720,Gold,100000,62100,Active
CC514002,CUST023858,Gold,100000,17719,Active
CC514003,CUST031709,Gold,100000,32464,Active
CC514004,CUST001732,Classic,50000,31347,Active
CC514005,CUST019934,Gold,100000,74380,Blocked
CC514006,CUST046278,Classic,50000,33658,Active
CC514007,CUST016044,Classic,50000,42643,Active
CC514008,CUST045045,Gold,100000,37649,Active
CC514009,CUST036217,Classic,50000,10971,Active
CC514010,CUST049970,Classic,50000,14157,Active
CC514011,CUST035983,Gold,100000,92282,Active
CC514012,CUST042712,Platinum,200000,44775,Active
CC514013,CUST003479,Platinum,200000,127926,Active
CC514014,CUST024306,Platinum,200000,131995,Active
CC514015,CUST019849,Classic,50000,46638,Active
CC514016,CUST011129,Classic,50000,39031,Active
CC514017,CUST029314,Classic,50000,40236,Active
CC514018,CUST016399,Gold,100000,37580,Active
CC514019,CUST049925,Platinum,200000,24957,Active
CC514020,CUST007704,Platinum,200000,52180,Active
CC514021,CUST024478,Platinum,200000,154618,Active
CC514022,CUST038301,Gold,100000,72094,Active
CC514023,CUST011752,Gold,100000,68490,Active
CC514024,CUST029067,Classic,50000,48659,Active
CC514025,CUST029406,Platinum,200000,72470,Active
CC514026,CUST012572,Gold,100000,5757,Active
CC514027,CUST047915,Classic,50000,27776,Blocked
CC514028,CUST043278,Gold,100000,28538,Active
CC514029,CUST017158,Classic,50000,20846,Active
CC514030,CUST013426,Gold,100000,47785,Active
CC514031,CUST014119,Classic,50000,24521,Active
CC514032,CUST021870,Platinum,200000,134580,Active
CC514033,CUST038001,Gold,100000,90764,Active
CC514034,CUST009526,Classic,50000,43425,Active
CC514035,CUST042432,Classic,50000,19933,Active
CC514036,CUST005945,Classic,50000,10100,Active
CC514037,CUST028685,Platinum,200000,92243,Active
CC514038,CUST014955,Classic,50000,43388,Active
CC514039,CUST037697,Gold,100000,82234,Active
CC514040,CUST035529,Classic,50000,3783,Active
CC514041,CUST006393,Classic,50000,11563,Active
CC514042,CUST006883,Classic,50000,30784,Active
CC514043,CUST018343,Platinum,200000,94258,Active
CC514044,CUST042924,Classic,50000,33726,Active
CC514045,CUST003341,Gold,100000,11675,Active
CC514046,CUST022017,Platinum,200000,128935,Active
CC514047,CUST012077,Classic,50000,4962,Active
CC514048,CUST008874,Classic,50000,43119,Active
CC514049,CUST023054,Classic,50000,10502,Active
CC514050,CUST049043,Classic,50000,36778,Active
CC514051,CUST030278,Classic,50000,32324,Active
CC514052,CUST005055,Classic,50000,9707,Active
CC514053,CUST013427,Platinum,200000,2801,Active
CC514054,CUST040971,Platinum,200000,14422,Active
CC514055,CUST022303,Gold,100000,49793,Active
CC514056,CUST047569,Platinum,200000,12623,Active
CC514057,CUST004901,Platinum,200000,81170,Active
CC514058,CUST029533,Gold,100000,56794,Active
CC514059,CUST002361,Gold,100000,90872,Active
CC514060,CUST013955,Gold,100000,75577,Active
CC514061,CUST004281,Gold,100000,54528,Active
CC514062,CUST033598,Gold,100000,81063,Active
CC514063,CUST047152,Classic,50000,6772,Active
CC514064,CUST030552,Gold,100000,84341,Active
CC514065,CUST016040,Platinum,200000,185099,Active
CC514066,CUST014967,Classic,50000,33517,Active
CC514067,CUST032030,Classic,50000,28868,Active
CC514068,CUST017950,Classic,50000,16687,Active
CC514069,CUST033302,Classic,50000,27389,Active
CC514070,CUST047813,Gold,100000,25413,Active
CC514071,CUST007079,Classic,50000,14008,Active
CC514072,CUST039752,Platinum,200000,105930,Active
CC514073,CUST000150,Classic,50000,38195,Active
CC514074,CUST032565,Gold,100000,55222,Active
CC514075,CUST012240,Classic,50000,24162,Active
CC514076,CUST033896,Gold,100000,59820,Active
CC514077,CUST045341,Classic,50000,33759,Active
CC514078,CUST001092,Classic,50000,40940,Active
CC514079,CUST042343,Classic,50000,25138,Active
CC514080,CUST016384,Classic,50000,21976,Active
CC514081,CUST025117,Classic,50000,5172,Active
CC514082,CUST027656,Classic,50000,22862,Active
CC514083,CUST048767,Platinum,200000,26723,Active
CC514084,CUST034419,Classic,50000,28193,Active
CC514085,CUST039362,Gold,100000,5545,Active
CC514086,CUST029305,Gold,100000,93872,Active
CC514087,CUST004321,Classic,50000,46326,Active
CC514088,CUST009669,Classic,50000,16708,Active
CC514089,CUST001063,Classic,50000,14608,Active
CC514090,CUST010137,Platinum,200000,14616,Active
CC514091,CUST011903,Classic,50000,7536,Blocked
CC514092,CUST002679,Platinum,200000,22433,Active
CC514093,CUST043751,Gold,100000,8243,Active
CC514094,CUST026151,Gold,100000,77202,Active
CC514095,CUST005514,Gold,100000,98772,Active
CC514096,CUST046270,Platinum,200000,111672,Active
CC514097,CUST045401,Gold,100000,47320,Active
CC514098,CUST021317,Classic,50000,14871,Active
CC514099,CUST024279,Platinum,200000,103756,Active
CC514100,CUST039197,Classic,50000,28929,Active
CC514101,CUST030145,Gold,100000,43903,Active
CC514102,CUST010898,Gold,100000,87130,Active
CC514103,CUST036260,Platinum,200000,73156,Active
CC514104,CUST011288,Gold,100000,18525,Active
CC514105,CUST031042,Classic,50000,4429,Active
CC514106,CUST015093,Platinum,200000,87777,Active
CC514107,CUST049087,Platinum,200000,85013,Active
CC514108,CUST017842,Classic,50000,42313,Active
CC514109,CUST008181,Gold,100000,69947,Active
CC514110,CUST024610,Classic,50000,16128,Active
CC514111,CUST018648,Platinum,200000,198752,Active
CC514112,CUST044129,Platinum,200000,146356,Active
CC514113,CUST016399,Gold,100000,72943,Active
CC514114,CUST009909,Classic,50000,24113,Active
CC514115,CUST005452,Gold,100000,72969,Active
CC514116,CUST000534,Classic,50000,31873,Active
CC514117,CUST006036,Platinum,200000,21699,Active
CC514118,CUST017567,Gold,100000,10622,Active
CC514119,CUST030660,Classic,50000,15450,Active
CC514120,CUST015058,Gold,100000,26150,Active
CC514121,CUST018310,Classic,50000,2796,Active
CC514122,CUST030433,Platinum,200000,59290,Active
CC514123,CUST000211,Gold,100000,34969,Active
CC514124,CUST032731,Platinum,200000,188867,Active
CC514125,CUST004139,Gold,100000,38486,Active
CC514126,CUST003075,Gold,100000,68432,Active
CC514127,CUST046033,Gold,100000,15432,Active
CC514128,CUST010768,Classic,50000,47052,Active
CC514129,CUST001517,Classic,50000,37948,Active
CC514130,CUST020414,Classic,50000,45717,Active
CC514131,CUST027861,Gold,100000,9234,Active
CC514132,CUST004284,Gold,100000,79017,Active
CC514133,CUST001950,Classic,50000,32358,Active
CC514134,CUST015342,Platinum,200000,13562,Active
CC514135,CUST047857,Classic,50000,49485,Active
CC514136,CUST019780,Gold,100000,36666,Active
CC514137,CUST020832,Classic,50000,39340,Active
CC514138,CUST020648,Platinum,200000,52685,Active
CC514139,CUST002931,Gold,100000,72286,Blocked
CC514140,CUST022714,Platinum,200000,152555,Active
CC514141,CUST010178,Gold,100000,80927,Active
CC514142,CUST021646,Classic,50000,43385,Active
CC514143,CUST036408,Classic,50000,16241,Active
CC514144,CUST020998,Classic,50000,11361,Active
CC514145,CUST014633,Classic,50000,15448,Active
CC514146,CUST018503,Gold,100000,97607,Active
CC514147,CUST001540,Platinum,200000,60355,Active
CC514148,CUST008494,Platinum,200000,2258,Active
CC514149,CUST023327,Classic,50000,2167,Active
CC514150,CUST001466,Classic,50000,4206,Active
CC514151,CUST014242,Platinum,200000,106518,Active
CC514152,CUST041230,Classic,50000,6008,Active
CC514153,CUST010799,Gold,100000,14014,Active
CC514154,CUST037955,Platinum,200000,31659,Active
CC514155,CUST001391,Classic,50000,3849,Active
CC514156,CUST034400,Gold,100000,64782,Active
CC514157,CUST039942,Gold,100000,15790,Active
CC514158,CUST017772,Platinum,200000,127428,Active
CC514159,CUST044036,Gold,100000,45354,Active
CC514160,CUST010014,Classic,50000,29334,Active
CC514161,CUST018748,Platinum,200000,119353,Active
CC514162,CUST001574,Platinum,200000,49219,Active
CC514163,CUST021965,Platinum,200000,93150,Active
CC514164,CUST043504,Platinum,200000,149060,Active
CC514165,CUST010458,Platinum,200000,197713,Active
CC514166,CUST018195,Gold,100000,89326,Blocked
CC514167,CUST037196,Classic,50000,22581,Active
CC514168,CUST002543,Platinum,200000,136541,Active
CC514169,CUST043683,Gold,100000,902,Active
CC514170,CUST008403,Gold,100000,32806,Active
CC514171,CUST029175,Classic,50000,45589,Active
CC514172,CUST042872,Gold,100000,37311,Active
CC514173,CUST005012,Platinum,200000,29872,Active
CC514174,CUST016234,Platinum,200000,138282,Active
CC514175,CUST043741,Platinum,200000,166274,Active
CC514176,CUST024034,Classic,50000,32594,Active
CC514177,CUST021699,Classic,50000,18036,Active
CC514178,CUST034184,Classic,50000,28164,Active
CC514179,CUST031225,Gold,100000,65244,Active
CC514180,CUST032553,Gold,100000,36164,Active
CC514181,CUST006120,Platinum,200000,148396,Active
CC514182,CUST015227,Gold,100000,62251,Blocked
CC514183,CUST026463,Classic,50000,38828,Active
CC514184,CUST001349,Classic,50000,25855,Active
CC514185,CUST036869,Gold,100000,77993,Active
CC514186,CUST022867,Platinum,200000,114707,Active
CC514187,CUST004950,Gold,100000,68142,Blocked
CC514188,CUST041914,Gold,100000,73739,Active
CC514189,CUST043587,Classic,50000,43541,Active
CC514190,CUST000267,Platinum,200000,113277,Active
CC514191,CUST014877,Classic,50000,11028,Active
CC514192,CUST010187,Platinum,200000,131418,Active
CC514193,CUST043950,Platinum,200000,170561,Active
CC514194,CUST000854,Platinum,200000,187673,Active
CC514195,CUST004382,Platinum,200000,88382,Active
CC514196,CUST007896,Gold,100000,1998,Active
CC514197,CUST001542,Classic,50000,3070,Active
CC514198,CUST035758,Classic,50000,36997,Active
CC514199,CUST046971,Classic,50000,15434,Active
CC514200,CUST028676,Platinum,200000,136821,Active
CC514201,CUST032845,Classic,50000,49173,Active
CC514202,CUST007922,Platinum,200000,34471,Active
CC514203,CUST015802,Classic,50000,1773,Active
CC514204,CUST042264,Gold,100000,82234,Active
CC514205,CUST039979,Classic,50000,46487,Active
CC514206,CUST018812,Classic,50000,38030,Active
CC514207,CUST019250,Classic,50000,18115,Active
CC514208,CUST020672,Classic,50000,9477,Active
CC514209,CUST033443,Classic,50000,13620,Active
CC514210,CUST001263,Platinum,200000,162641,Active
CC514211,CUST036040,Classic,50000,49082,Active
CC514212,CUST047422,Classic,50000,22284,Active
CC514213,CUST035682,Gold,100000,70060,Active
CC514214,CUST001180,Gold,100000,47879,Active
CC514215,CUST028102,Gold,100000,50538,Active
CC514216,CUST014604,Classic,50000,8679,Active
CC514217,CUST021978,Gold,100000,63631,Active
CC514218,CUST001602,Platinum,200000,99920,Active
CC514219,CUST013274,Gold,100000,81379,Active
CC514220,CUST002857,Classic,50000,20527,Active
CC514221,CUST009928,Platinum,200000,84370,Active
CC514222,CUST004905,Platinum,200000,116687,Active
CC514223,CUST047978,Platinum,200000,72637,Active
CC514224,CUST006163,Gold,100000,22545,Active
CC514225,CUST002535,Platinum,200000,28327,Active
CC514226,CUST012822,Gold,100000,16784,Active
CC514227,CUST002096,Gold,100000,4583,Active
CC514228,CUST006790,Classic,50000,5766,Active
CC514229,CUST022832,Gold,100000,97307,Active
CC514230,CUST019407,Classic,50000,11722,Active
CC514231,CUST004400,Gold,100000,49354,Active
CC514232,CUST025678,Platinum,200000,154132,Active
CC514233,CUST049846,Classic,50000,38743,Active
CC514234,CUST009045,Gold,100000,74608,Active
CC514235,CUST047092,Gold,100000,29544,Active
CC514236,CUST020094,Platinum,200000,12744,Active
CC514237,CUST026741,Gold,100000,21564,Active
CC514238,CUST030187,Platinum,200000,45183,Active
CC514239,CUST012304,Classic,50000,23034,Active
CC514240,CUST023478,Classic,50000,47573,Active
CC514241,CUST011989,Classic,50000,6101,Active
CC514242,CUST045631,Gold,100000,97505,Active
CC514243,CUST021698,Platinum,200000,119735,Active
CC514244,CUST022064,Classic,50000,17625,Active
CC514245,CUST033538,Gold,100000,88222,Active
CC514246,CUST041835,Gold,100000,43414,Active
CC514247,CUST012730,Platinum,200000,142391,Active
CC514248,CUST039079,Gold,100000,95725,Active
CC514249,CUST034147,Platinum,200000,135998,Active
CC514250,CUST013010,Platinum,200000,46859,Active
CC514251,CUST011593,Gold,100000,20125,Active
CC514252,CUST000099,Classic,50000,18048,Active
CC514253,CUST013249,Platinum,200000,10641,Active
CC514254,CUST020563,Gold,100000,55422,Active
CC514255,CUST003353,Gold,100000,66742,Active
CC514256,CUST032503,Platinum,200000,174205,Active
CC514257,CUST027042,Platinum,200000,154507,Blocked
CC514258,CUST014822,Platinum,200000,100529,Active
CC514259,CUST044386,Gold,100000,36155,Active
